Field,Point_ID,Aleket_cnt,ndvi_slope,gndvi_slope,green_red_ratio_slope,ndre_slope,entropy_slope,green_slope,homogeneity_slope,asm_slope
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,33.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,34.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,35.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,36.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,37.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,38.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,39.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,40.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,41.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,42.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,43.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,44.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,45.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,46.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,47.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,48.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,49.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,50.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,51.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,52.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,53.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,54.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,55.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,56.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,57.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,58.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,59.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,60.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,61.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,62.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,63.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,64.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,65.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,66.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,67.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,68.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,69.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,70.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,71.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,72.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,73.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,74.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,75.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,76.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,77.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,78.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,79.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,80.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,81.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,82.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,83.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,84.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,85.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,86.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,87.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,88.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,89.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,90.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,91.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,92.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,93.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,94.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,95.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,96.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,97.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,98.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,99.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,100.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,101.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,102.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,103.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,104.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,105.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,106.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,107.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,108.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,109.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,110.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,111.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,112.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,113.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,114.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,115.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,116.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,117.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,118.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,119.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,120.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,121.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,122.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,123.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,124.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,125.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,126.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,127.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,128.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,129.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,130.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,131.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,132.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,133.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,134.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,135.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,136.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,137.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,138.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,139.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,140.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,141.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,142.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,143.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,144.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,145.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,146.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,147.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,148.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,149.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,150.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,151.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,152.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,153.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,154.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,155.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,156.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,157.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,158.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,159.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,160.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,161.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,162.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,163.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,164.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,165.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,166.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,167.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,168.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,169.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,170.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,171.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,172.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,173.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,174.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,175.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,176.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,177.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,178.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,179.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,180.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,181.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,182.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,183.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,184.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,185.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,186.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,187.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,188.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,189.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,190.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,191.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,192.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,193.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,194.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,195.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,196.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,197.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,198.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,199.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,200.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,201.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,202.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,203.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,204.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,205.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,206.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,207.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,208.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,209.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,210.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,211.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,212.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,213.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,214.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,215.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,216.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,217.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,218.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,219.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,220.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,221.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,222.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,223.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,224.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,225.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,226.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,227.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,228.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,229.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,230.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,231.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,232.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,233.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,234.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,235.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,236.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,237.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,238.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,239.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,240.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,241.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,242.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,243.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,244.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,245.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,246.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,247.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,248.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,249.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,250.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,251.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,252.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,253.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,254.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,255.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,256.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,257.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,258.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,259.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,260.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,261.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,262.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,263.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,264.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,265.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,266.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,267.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,268.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,269.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,270.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,271.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,272.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,273.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,274.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,275.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,276.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,277.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,278.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,279.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,280.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,281.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,282.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,283.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,284.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,285.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,286.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,287.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,288.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,289.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,290.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,291.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,292.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,293.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,294.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,295.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,296.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,297.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,298.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,299.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,300.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,301.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,302.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,303.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,304.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,305.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,306.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,307.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,308.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,309.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Mesilot_um_savisa_2011,310.0,3.0,,,,,,,,
